v,vw,o,c,h,l,t,n
155,2629.4208,2628.44,2631.67,2632.28,2627.09,1732104000000,155
152,2635.8744,2631.61,2636.0299999999997,2640.06,2631.61,1732107600000,152
153,2639.9214,2635.95,2643.1,2646.1099999999997,2634.32,1732111200000,153
150,2645.2179,2642.58,2648.41,2648.54,2640.71,1732114800000,150
153,2648.9561,2648.77,2650.15,2650.74,2646.44,1732118400000,153
154,2651.5321,2650.61,2652.1400000000003,2655.06,2647.9,1732122000000,154
155,2648.5028,2651.49,2648.7,2652.1400000000003,2645.39,1732125600000,155
158,2650.6674,2648.54,2651.09,2652.8999999999996,2648.54,1732129200000,158
157,2649.0533,2650.62,2648.23,2651.05,2646.6,1732132800000,157
155,2649.295,2648.9500000000003,2649.79,2650.22,2648.03,1732136400000,155
1,2649.79,2649.79,2649.79,2649.79,2649.79,1732140000000,1
155,2650.5091,2648.55,2652.02,2652.72,2648.3,1732143600000,155
158,2654.9572,2652.2000000000003,2658.42,2658.57,2650.7,1732147200000,158
155,2655.0232,2659.97,2653.61,2659.97,2651.87,1732150800000,155
157,2656.0564,2652.88,2653.44,2657.89,2652.88,1732154400000,157
153,2653.9969,2653.35,2656.8399999999997,2657.02,2650.71,1732158000000,153
155,2657.4937,2656.9,2656.97,2658.8,2655.8,1732161600000,155
159,2656.1876,2656.75,2656.96,2657.99,2654.4,1732165200000,159
153,2659.7023,2656.69,2661.55,2661.96,2656.69,1732168800000,153
154,2662.1768,2661.0099999999998,2662.98,2664.27,2660.0299999999997,1732172400000,154
154,2666.1734,2663.52,2668.5,2669.92,2661.97,1732176000000,154
152,2667.0816,2667.73,2668.7,2671.37,2663.44,1732179600000,152
154,2668.167,2668.58,2669.89,2669.95,2665.22,1732183200000,154
150,2671.2152,2669.87,2671.81,2673.31,2668.51,1732186800000,150
157,2665.9129,2671.43,2663.5699999999997,2671.81,2663.1099999999997,1732190400000,157
152,2665.044,2662.92,2665.38,2667.29,2661.0,1732194000000,152
152,2667.5561,2665.81,2665.67,2671.34,2661.5099999999998,1732197600000,152
154,2667.0729,2664.5899999999997,2667.75,2670.34,2664.5899999999997,1732201200000,154
152,2666.5854,2667.8399999999997,2664.61,2669.2400000000002,2661.75,1732204800000,152
155,2666.6504,2664.36,2671.74,2672.57,2661.78,1732208400000,155
157,2671.4723,2671.98,2672.34,2672.9,2669.06,1732212000000,157
156,2670.6785,2672.14,2669.18,2673.0899999999997,2667.8999999999996,1732215600000,156
156,2669.9974,2669.75,2671.56,2671.72,2668.4,1732219200000,156
157,2670.0113,2671.27,2669.34,2671.7000000000003,2667.8999999999996,1732222800000,157
1,2669.34,2669.34,2669.34,2669.34,2669.34,1732226400000,1
155,2669.1922,2669.56,2668.6800000000003,2669.83,2667.0,1732230000000,155
156,2671.7083,2668.8,2673.13,2673.16,2668.8,1732233600000,156
