v,vw,o,c,h,l,t,n
155,31.1502,31.1262,31.1868,31.241200000000003,31.097200000000004,1732165200000,155
152,31.2084,31.1781,31.2472,31.258200000000002,31.137300000000003,1732168800000,152
154,31.2663,31.2292,31.2762,31.2932,31.218200000000003,1732172400000,154
154,31.2439,31.2932,31.1982,31.297200000000004,31.174200000000003,1732176000000,154
152,31.0771,31.201200000000004,31.1332,31.2142,31.0032,1732179600000,152
153,31.0552,31.1312,31.0422,31.1402,30.996199999999998,1732183200000,153
150,31.0569,31.0502,31.0632,31.1152,31.0122,1732186800000,150
150,31.0584,31.058200000000003,31.0312,31.0942,31.017200000000003,1732190400000,150
151,30.9919,31.0183,31.021199999999997,31.0422,30.930200000000003,1732194000000,151
154,30.977,31.0372,30.7942,31.1292,30.7002,1732197600000,154
152,30.8572,30.7621,30.8312,30.962200000000003,30.757099999999998,1732201200000,152
152,30.7862,30.841200000000004,30.7102,30.8712,30.6512,1732204800000,152
150,30.7558,30.706200000000003,30.8842,30.905200000000004,30.6512,1732208400000,150
154,30.8727,30.8962,30.8912,30.905200000000004,30.8392,1732212000000,154
152,30.8289,30.885199999999998,30.7712,30.901199999999996,30.7632,1732215600000,152
149,30.7925,30.7832,30.7912,30.8202,30.7552,1732219200000,149
136,30.7712,30.7842,30.7911,30.7962,30.7472,1732222800000,136
1,30.7911,30.7911,30.7911,30.7911,30.7911,1732226400000,1
148,30.7613,30.7914,30.761200000000002,30.7969,30.7342,1732230000000,148
155,30.7971,30.7442,30.8152,30.836199999999998,30.7442,1732233600000,155
155,30.8556,30.8182,30.8489,30.898200000000003,30.809200000000004,1732237200000,155
155,30.9028,30.8654,30.9542,31.0023,30.822000000000003,1732240800000,155
154,30.9375,30.940199999999997,30.9175,31.013199999999998,30.8655,1732244400000,154
