key,symbol,marketFamily,timeframe,signalUtc,direction,referenceSetup,auditGoodOpportunity,baselineEntered,baselineNetR,a1Entered,a1NetR
SOL-USD|1h|2025-01-19T10:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-19T10:00:00+00:00,LONG,BREAKOUT,False,True,-1.0154171624826673,True,-1.0534330606432663
SOL-USD|1h|2025-01-19T11:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-19T11:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,1.6546423243771144,False,0.0
SOL-USD|1h|2025-01-19T15:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-19T15:00:00+00:00,LONG,PULLBACK,False,True,-1.0714033295089207,True,-1.0807544094431727
SOL-USD|1h|2025-01-19T17:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-19T17:00:00+00:00,LONG,PULLBACK,False,True,-1.0596410473201645,True,-1.065772987269404
SOL-USD|1h|2025-01-19T20:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-19T20:00:00+00:00,LONG,PULLBACK,False,True,-1.036710934896626,True,-1.0387976085924573
SOL-USD|1h|2025-01-19T23:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-19T23:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.0370767876301576,False,0.0
SOL-USD|1h|2025-01-20T01:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-20T01:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,-1.065802122915499,False,0.0
SOL-USD|1h|2025-01-20T03:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-20T03:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.3337458384021241,False,0.0
SOL-USD|1h|2025-01-20T06:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-20T06:00:00+00:00,LONG,PULLBACK,True,True,0.41290260950711366,False,0.0
SOL-USD|1h|2025-01-20T11:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-20T11:00:00+00:00,LONG,PULLBACK,False,True,-0.056512162857572365,True,-1.027943860331426
