key,symbol,marketFamily,timeframe,signalUtc,direction,referenceSetup,auditGoodOpportunity,baselineEntered,baselineNetR,archEntered,archNetR
AVAX-USD|1h|2025-02-15T22:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-15T22:00:00+00:00,SHORT,BREAKOUT,True,True,0.2164085774219302,False,0.0
AVAX-USD|1h|2025-02-16T00:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-16T00:00:00+00:00,SHORT,BREAKOUT,True,True,0.26655509381786385,False,0.0
AVAX-USD|1h|2025-02-16T02:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-16T02:00:00+00:00,SHORT,BREAKOUT,False,True,0.41613090624357585,False,0.0
AVAX-USD|1h|2025-02-16T07:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-16T07:00:00+00:00,SHORT,BREAKOUT,False,True,0.4494212511385566,False,0.0
AVAX-USD|1h|2025-02-16T13:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-16T13:00:00+00:00,SHORT,BREAKOUT,True,True,0.3237887545212446,False,0.0
AVAX-USD|1h|2025-02-16T18:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-16T18:00:00+00:00,SHORT,BREAKOUT,False,True,-1.0845144649447562,False,0.0
AVAX-USD|1h|2025-02-17T18:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-17T18:00:00+00:00,SHORT,BREAKOUT,False,True,0.3247271062247218,False,0.0
AVAX-USD|1h|2025-02-18T05:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-18T05:00:00+00:00,SHORT,BREAKOUT,True,True,0.2096702983920806,False,0.0
AVAX-USD|1h|2025-02-18T06:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-18T06:00:00+00:00,SHORT,BREAKOUT,False,True,0.3113351282428452,False,0.0
AVAX-USD|1h|2025-02-18T08:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-18T08:00:00+00:00,SHORT,BREAKOUT,False,True,0.314688738740855,False,0.0
AVAX-USD|1h|2025-02-18T15:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-18T15:00:00+00:00,SHORT,BREAKOUT,False,True,-1.0557701294026152,False,0.0
AVAX-USD|1h|2025-02-18T16:00:00+00:00|SHORT,AVAX-USD,CRYPTO_SPOT,1h,2025-02-18T16:00:00+00:00,SHORT,BREAKOUT,False,True,-1.0433500965559837,False,0.0
AVAX-USD|1h|2025-02-20T10:00:00+00:00|LONG,AVAX-USD,CRYPTO_SPOT,1h,2025-02-20T10:00:00+00:00,LONG,BREAKOUT,False,True,0.43121843771904317,False,0.0
